zip,rent,sqm_rent,living_space,offer_year,const_year,flattype,interior_qual
12559,579.0,9.65,60.0,2019,1997,apartment,normal
12203,1430.0,11.0,130.0,2019,1894,roof_storey,normal
10243,2700.0,25.32833020637899,106.6,2018,2014,apartment,luxury
14059,1930.0,17.958500046524613,107.47,2018,1900,apartment,luxury
12559,579.0,9.65,60.0,2019,1997,apartment,normal
12309,389.0,9.046511627906977,43.0,2018,1976,apartment,normal
10551,717.0,12.870220786214324,55.71,2019,1905,apartment,sophisticated
14052,795.0,12.045454545454545,66.0,2019,1983,apartment,sophisticated
14057,1980.0,19.8,100.0,2018,1900,roof_storey,luxury
10117,1979.04,15.200000000000001,130.2,2018,2016,roof_storey,sophisticated
12489,1299.0,13.404189454132702,96.91,2019,2017,ground_floor,luxury
13593,600.0,7.142857142857143,84.0,2019,1974,apartment,normal
12047,1482.0,15.003037052034825,98.78,2018,1900,apartment,sophisticated
14109,690.0,11.5,60.0,2018,1959,apartment,sophisticated
10961,3790.0,15.46938775510204,245.0,2019,1900,roof_storey,sophisticated
14199,2549.0,18.0154074492897,141.49,2019,1900,roof_storey,sophisticated
12309,687.0,10.909957122439257,62.97,2019,1965,apartment,normal
10115,3400.0,17.171717171717173,198.0,2019,2008,roof_storey,luxury
10715,550.0,12.222222222222221,45.0,2019,1960,apartment,normal
10318,540.0,8.97308075772682,60.18,2019,1997,other,sophisticated
10557,1492.77,18.349969268592503,81.35,2019,2019,apartment,sophisticated
10318,818.9,9.5,86.2,2019,2014,apartment,normal
10787,1761.17,19.555518543193426,90.06,2019,2018,penthouse,sophisticated
10587,1106.0,16.00578871201158,69.1,2019,2019,apartment,sophisticated
13587,730.0,8.732057416267944,83.6,2018,1970,apartment,normal
12169,1321.65,15.000000000000002,88.11,2019,2019,apartment,sophisticated
12107,1650.0,14.601769911504425,113.0,2018,1999,apartment,sophisticated
13158,600.0,9.82318271119843,61.08,2018,1906,ground_floor,normal
14197,4149.0,19.069724686307854,217.57,2018,2018,roof_storey,sophisticated
13189,554.11,9.330021889206938,59.39,2019,1997,apartment,normal
13593,649.0,9.984615384615385,65.0,2019,1958,raised_ground_floor,sophisticated
13469,489.0,6.842031621659437,71.47,2019,1971,apartment,normal
13187,995.0,14.424470861119165,68.98,2018,1910,apartment,sophisticated
12527,800.0,10.0,80.0,2019,2014,ground_floor,sophisticated
12437,776.0,9.575518262586376,81.04,2019,1954,apartment,sophisticated
10781,1299.0,15.282352941176471,85.0,2019,1908,apartment,luxury
13359,890.0,14.35483870967742,62.0,2019,1913,ground_floor,sophisticated
13507,1176.56,13.999999999999998,84.04,2018,1992,apartment,normal
13465,1530.0,11.00402761795167,139.04,2018,1955,maisonette,sophisticated
10117,16000.0,35.08771929824562,456.0,2019,2012,loft,luxury
10553,851.0,11.5,74.0,2018,1906,apartment,normal
12309,899.0,8.99,100.0,2019,1978,apartment,normal
10179,1300.0,36.71279299632872,35.41,2019,1997,apartment,sophisticated
10179,1524.8,20.0,76.24,2019,2018,apartment,sophisticated
13347,640.0,23.572744014732965,27.15,2019,2018,apartment,sophisticated
12053,1167.0,15.489779665516325,75.34,2019,1906,apartment,normal
10625,820.0,14.51584351212604,56.49,2019,1975,apartment,sophisticated
10115,1286.05,16.999999999999996,75.65,2018,2013,apartment,luxury
12203,1270.0,14.269662921348315,89.0,2019,1969,apartment,sophisticated
10559,835.0,18.555555555555557,45.0,2019,1912,apartment,sophisticated
14052,1050.0,17.5,60.0,2018,1960,apartment,sophisticated
10719,1625.75,25.0,65.03,2019,1892,apartment,luxury
12437,599.0,10.696428571428571,56.0,2019,1904,apartment,normal
10318,833.44,11.59004310944236,71.91,2018,2000,roof_storey,normal
12555,609.0,9.246887336774977,65.86,2019,1995,apartment,normal
10439,1420.0,14.2,100.0,2019,1911,apartment,sophisticated
10777,3460.0,20.0,173.0,2019,1901,loft,luxury
10785,1198.65,22.189004072565716,54.02,2019,2019,apartment,sophisticated
10696,2500.0,25.252525252525253,99.0,2019,1980,ground_floor,sophisticated
10781,450.0,12.82782212086659,35.08,2019,1959,apartment,sophisticated
14169,450.0,8.823529411764707,51.0,2019,1962,other,normal
10249,1919.54,13.770014347202295,139.4,2019,2009,roof_storey,sophisticated
10789,2964.0,12.0,247.0,2019,1895,roof_storey,sophisticated
12555,700.0,10.144927536231885,69.0,2018,1910,roof_storey,normal
10115,1286.39,17.0,75.67,2018,2013,apartment,luxury
10249,1204.0,14.0,86.0,2019,1900,apartment,normal
12279,651.2,10.0,65.12,2019,1974,apartment,normal
12489,1799.0,14.747110418886795,121.99,2018,2017,maisonette,luxury
10551,800.0,11.11111111111111,72.0,2018,1960,apartment,normal
10961,965.0,15.078125,64.0,2019,1888,apartment,normal
13187,1046.85,14.999999999999998,69.79,2019,1917,ground_floor,sophisticated
10245,844.0,10.816352684864796,78.03,2018,1901,apartment,sophisticated
10997,1241.44,16.0,77.59,2019,1918,apartment,sophisticated
13629,820.0,11.005234196752113,74.51,2019,1930,apartment,normal
12053,587.0,18.011660018410552,32.59,2019,1918,apartment,sophisticated
12459,523.28,11.600088672134781,45.11,2019,2016,apartment,sophisticated
12207,599.0,15.386591317749808,38.93,2019,1968,apartment,sophisticated
13507,630.0,18.0,35.0,2019,1935,apartment,sophisticated
10439,775.0,14.090909090909092,55.0,2018,1905,ground_floor,sophisticated
12049,567.0,13.344316309719934,42.49,2019,1910,apartment,sophisticated
13465,1250.0,10.473397570171764,119.35,2019,1992,maisonette,sophisticated
10117,1615.05,15.0,107.67,2018,1898,apartment,luxury
12203,2045.0,14.10344827586207,145.0,2018,1901,apartment,sophisticated
12557,1600.0,9.50513871561813,168.33,2019,1953,other,sophisticated
13585,645.0,7.312925170068027,88.2,2019,1910,apartment,sophisticated
10117,2907.0,18.876623376623378,154.0,2019,2014,apartment,luxury
13593,549.0,7.8428571428571425,70.0,2019,1965,ground_floor,normal
13347,1290.0,14.333333333333334,90.0,2019,1910,apartment,normal
12109,724.51,9.859961894393031,73.48,2019,1992,apartment,normal
10963,1150.0,19.930675909878683,57.7,2018,2018,apartment,sophisticated
12203,590.0,16.208791208791208,36.4,2019,1974,apartment,normal
10115,2074.17,17.0,122.01,2019,2017,penthouse,sophisticated
12527,789.0,12.744306251009531,61.91,2019,2018,apartment,sophisticated
10407,844.29,13.900065854461639,60.74,2019,1924,apartment,normal
14163,900.0,12.5,72.0,2019,1928,raised_ground_floor,sophisticated
12587,1050.0,11.666666666666666,90.0,2019,2001,ground_floor,normal
10965,1980.0,17.592181252776545,112.55,2019,1900,terraced_flat,sophisticated
14167,293.1,10.000000000000002,29.31,2019,1967,apartment,normal
10405,1434.46,17.0,84.38,2019,1870,apartment,sophisticated
10315,1031.9,18.933944954128442,54.5,2019,2019,ground_floor,sophisticated
13587,1150.0,14.92731048805815,77.04,2019,2019,apartment,luxury
13086,1299.2,14.000000000000002,92.8,2018,1996,roof_storey,sophisticated
12459,665.0,8.636363636363637,77.0,2019,1907,roof_storey,normal
14129,679.0,9.117765543171748,74.47,2019,1997,apartment,sophisticated
13409,720.6,10.0,72.06,2019,1895,apartment,normal
10315,620.0,10.987063618642566,56.43,2018,2017,apartment,sophisticated
10629,1500.0,15.723270440251572,95.4,2018,1905,ground_floor,luxury
13591,713.0,13.2503252183609,53.81,2019,2019,ground_floor,sophisticated
10557,1596.85,19.45006090133983,82.1,2019,2019,apartment,sophisticated
12587,1176.0,11.497849041845914,102.28,2019,2011,roof_storey,normal
10115,1790.0,17.37864077669903,103.0,2019,1900,roof_storey,sophisticated
10437,1852.96,16.0,115.81,2019,1900,roof_storey,sophisticated
10407,1186.0,11.505626697710516,103.08,2019,1901,apartment,normal
12587,399.0,9.731707317073171,41.0,2019,1893,half_basement,sophisticated
10115,1586.75,18.5000582954413,85.77,2018,2016,apartment,sophisticated
14057,1587.6,19.599999999999998,81.0,2018,1900,roof_storey,luxury
10711,1500.0,17.647058823529413,85.0,2018,1832,apartment,luxury
13055,792.0,11.0,72.0,2019,2019,apartment,normal
13627,1292.2,12.922,100.0,2019,2015,raised_ground_floor,sophisticated
10781,1400.0,18.666666666666668,75.0,2019,1905,roof_storey,sophisticated
12527,695.0,15.575974899148365,44.62,2019,2019,apartment,sophisticated
12207,790.0,10.030472320975113,78.76,2018,1995,apartment,normal
12555,1200.0,14.285714285714286,84.0,2018,2016,apartment,luxury
10625,1027.0,13.337662337662337,77.0,2018,1908,apartment,luxury
10117,2223.0,15.654929577464788,142.0,2019,2000,other,sophisticated
12163,1350.0,17.071320182094084,79.08,2019,1983,apartment,luxury
10963,2300.0,21.904761904761905,105.0,2019,2018,apartment,luxury
13583,751.23,9.0,83.47,2019,1993,ground_floor,normal
13086,507.98,11.0,46.18,2019,1996,roof_storey,normal
13089,465.0,22.142857142857142,21.0,2019,2017,apartment,sophisticated
13595,640.0,9.411764705882353,68.0,2019,1930,apartment,sophisticated
12161,1314.36,13.499999999999998,97.36,2019,1900,apartment,sophisticated
14197,1400.0,13.461538461538462,104.0,2019,1930,raised_ground_floor,sophisticated
12051,1987.0,11.757396449704142,169.0,2018,1912,roof_storey,luxury
13507,960.0,12.0,80.0,2019,1910,ground_floor,normal
10247,1704.44,14.787784140204755,115.26,2019,2019,apartment,sophisticated
12157,2500.0,15.723270440251572,159.0,2019,2015,penthouse,luxury
10557,1442.67,17.599975600829573,81.97,2019,2019,apartment,sophisticated
13127,500.0,14.705882352941176,34.0,2019,1903,other,sophisticated
10435,2700.0,25.074294205052006,107.68,2019,2019,apartment,luxury
14055,877.45,13.890296026594903,63.17,2019,1969,roof_storey,sophisticated
10318,740.86,10.540048371034286,70.29,2018,1996,ground_floor,normal
10627,1350.0,17.647058823529413,76.5,2019,1919,roof_storey,luxury
10781,515.0,19.807692307692307,26.0,2019,1892,apartment,sophisticated
10315,805.0,8.101851851851851,99.36,2019,1910,apartment,sophisticated
10785,2876.04,18.0,159.78,2019,2019,penthouse,sophisticated
13507,1800.0,12.946846004459468,139.03,2019,2010,maisonette,sophisticated
10781,3250.0,14.772727272727273,220.0,2018,1905,apartment,luxury
10435,2498.0,18.410966981132074,135.68,2019,1918,apartment,luxury
10785,724.0,10.805970149253731,67.0,2018,1980,apartment,normal
12051,790.3,17.5,45.16,2019,1910,ground_floor,sophisticated
10247,835.0,20.990447461035696,39.78,2019,2019,roof_storey,sophisticated
10245,1470.0,20.416666666666668,72.0,2019,2016,apartment,sophisticated
12167,1872.0,16.0,117.0,2018,1918,raised_ground_floor,sophisticated
13507,564.83,11.16706207987347,50.58,2019,1954,apartment,normal
13359,600.0,9.67741935483871,62.0,2019,1929,apartment,normal
10249,1083.0,19.69090909090909,55.0,2019,1910,roof_storey,sophisticated
10967,1584.72,18.0,88.04,2019,1900,roof_storey,normal
14195,988.0,13.0,76.0,2019,1936,terraced_flat,luxury
10961,1500.0,18.29268292682927,82.0,2019,1900,apartment,luxury
13465,1090.0,9.083333333333334,120.0,2018,1993,maisonette,normal
12527,1495.0,11.535493827160494,129.6,2019,1903,raised_ground_floor,sophisticated
10317,978.0,14.003436426116838,69.84,2019,2018,apartment,sophisticated
10553,1584.0,12.5,126.72,2019,1906,apartment,sophisticated
10119,1190.0,20.910209102091024,56.91,2018,1900,apartment,sophisticated
12209,1455.0,13.991729974035966,103.99,2018,2017,apartment,sophisticated
12045,515.0,17.132401862940785,30.06,2019,1906,apartment,sophisticated
10789,964.0,14.853620955315868,64.9,2019,1954,apartment,sophisticated
10557,1400.0,21.21212121212121,66.0,2019,2019,other,luxury
10785,2181.96,18.0,121.22,2019,2018,penthouse,sophisticated
12207,675.27,8.190054578532443,82.45,2019,1978,apartment,normal
12247,1078.68,12.134998312521095,88.89,2019,1965,apartment,luxury
13158,956.64,9.742743660250534,98.19,2019,1996,apartment,sophisticated
14089,649.0,12.923138191955397,50.22,2019,1974,apartment,normal
13125,415.14,8.800932796268814,47.17,2018,1998,roof_storey,normal
10178,780.0,23.367285799880165,33.38,2019,1996,apartment,normal
13403,540.0,9.152542372881356,59.0,2019,1908,apartment,simple
12627,600.0,10.0,60.0,2019,1990,apartment,normal
13086,1685.0,16.047619047619047,105.0,2019,2019,apartment,luxury
12159,798.0,18.136363636363637,44.0,2018,1956,apartment,luxury
13409,619.0,10.491525423728813,59.0,2019,1913,ground_floor,sophisticated
13156,1050.0,10.294117647058824,102.0,2019,1905,apartment,normal
10629,2200.0,26.829268292682926,82.0,2018,1906,roof_storey,luxury
10435,1050.0,14.0,75.0,2019,2000,apartment,sophisticated
10115,1760.0,15.492957746478874,113.6,2019,2015,apartment,luxury
13156,681.3,11.373956594323873,59.9,2018,1994,apartment,normal
12489,1085.0,11.312688979251382,95.91,2019,1996,roof_storey,sophisticated
12051,2207.0,18.09016393442623,122.0,2019,2019,roof_storey,sophisticated
13409,504.0,9.0,56.0,2018,1983,apartment,sophisticated
12435,500.0,14.285714285714286,35.0,2019,1910,apartment,normal
12489,629.0,12.333333333333334,51.0,2019,1995,apartment,normal
10435,2490.0,24.726911618669313,100.7,2019,2019,apartment,luxury
13593,419.0,6.983333333333333,60.0,2019,1971,apartment,normal
13347,1090.0,27.94871794871795,39.0,2019,1903,ground_floor,sophisticated
10115,757.0,16.007612603087335,47.29,2019,2015,apartment,sophisticated
13347,1960.0,8.383592112579667,233.79,2019,1911,other,normal
12459,999.0,9.310344827586206,107.3,2019,1904,apartment,normal
13503,1265.0,14.442287932412375,87.59,2019,1930,terraced_flat,sophisticated
10317,2400.0,13.40782122905028,179.0,2019,2015,roof_storey,sophisticated
12589,790.0,11.126760563380282,71.0,2019,1915,roof_storey,sophisticated
13409,385.0,11.0,35.0,2018,1910,apartment,normal
10437,1737.5,12.5,139.0,2019,1907,roof_storey,sophisticated
13409,1190.0,17.0,70.0,2019,1962,raised_ground_floor,sophisticated
10789,1900.0,27.941176470588236,68.0,2019,1986,apartment,luxury
12527,995.0,24.387254901960787,40.8,2019,2019,roof_storey,sophisticated
10115,1832.95,17.5,104.74,2018,2013,roof_storey,luxury
13587,449.0,7.015625,64.0,2019,1974,ground_floor,normal
10245,1840.0,19.29125602851751,95.38,2019,2019,apartment,luxury
13353,730.0,16.22222222222222,45.0,2019,2019,apartment,sophisticated
13467,750.0,13.157894736842104,57.0,2019,1974,terraced_flat,sophisticated
13357,613.96,9.279927448609433,66.16,2018,1984,apartment,normal
10405,991.0,11.00866474116863,90.02,2018,1908,apartment,normal
12683,792.51,10.669224555735056,74.28,2019,2019,apartment,sophisticated
10719,6665.0,40.0036012244163,166.61,2019,2012,apartment,luxury
12207,1370.0,11.709401709401709,117.0,2019,1998,maisonette,normal
12249,280.14,6.999999999999999,40.02,2018,1952,raised_ground_floor,normal
12559,735.0,9.932432432432432,74.0,2019,1997,apartment,normal
12203,1460.0,10.814814814814815,135.0,2019,1896,roof_storey,sophisticated
10117,1390.0,18.839793982108972,73.78,2019,1998,apartment,sophisticated
13409,987.0,12.495252563615649,78.99,2018,1906,apartment,sophisticated
12527,570.0,8.507462686567164,67.0,2019,1997,roof_storey,normal
10715,1500.0,20.338983050847457,73.75,2019,2017,penthouse,sophisticated
12689,509.0,5.1002004008016035,99.8,2018,1985,apartment,normal
13351,850.0,16.346153846153847,52.0,2018,1910,apartment,sophisticated
10553,599.0,12.479166666666666,48.0,2019,1900,apartment,normal
10587,983.0,14.042857142857143,70.0,2019,1910,apartment,normal
10719,2350.0,25.0,94.0,2019,2012,apartment,luxury
10317,1370.25,14.5,94.5,2019,2014,apartment,sophisticated
14163,2340.0,13.0,180.0,2018,1910,apartment,sophisticated
10115,2168.24,16.250018736416095,133.43,2018,2018,apartment,sophisticated
10243,1547.4,20.0,77.37,2018,2018,apartment,sophisticated
10789,4500.0,22.613065326633166,199.0,2019,2004,penthouse,luxury
10318,1450.0,11.885245901639344,122.0,2019,1938,roof_storey,sophisticated
12163,1699.99,10.967677419354839,155.0,2019,2019,roof_storey,sophisticated
12355,800.0,12.698412698412698,63.0,2019,1988,apartment,normal
10245,2700.0,27.62713598690269,97.73,2018,2018,apartment,luxury
14163,1428.0,14.0,102.0,2018,1988,penthouse,luxury
13357,1050.0,11.931818181818182,88.0,2018,2018,other,sophisticated
10115,1620.0,14.00172860847018,115.7,2018,2015,apartment,sophisticated
13589,389.0,9.487804878048781,41.0,2019,1969,apartment,normal
10247,990.0,21.199143468950748,46.7,2019,2019,apartment,sophisticated
13359,645.0,10.078125,64.0,2019,1925,apartment,sophisticated
10318,775.0,12.5,62.0,2018,2016,ground_floor,sophisticated
13125,595.5,7.499999999999999,79.4,2018,1998,apartment,normal
10119,2078.86,19.79866666666667,105.0,2018,1910,maisonette,luxury
14057,3400.0,8.979505598985844,378.64,2019,1900,maisonette,luxury
12555,905.85,11.000000000000002,82.35,2019,2014,apartment,sophisticated
10585,710.0,19.72222222222222,36.0,2019,1919,roof_storey,sophisticated
12051,585.0,18.005540166204984,32.49,2019,1910,apartment,normal
13357,1100.0,13.819095477386936,79.6,2019,2018,loft,sophisticated
10115,1850.0,20.285087719298247,91.2,2019,1906,apartment,sophisticated
12045,700.0,10.997643362136685,63.65,2019,1930,apartment,sophisticated
10823,1000.0,11.764705882352942,85.0,2019,1996,apartment,sophisticated
10179,2600.0,15.568862275449101,167.0,2019,2013,terraced_flat,luxury
12209,4951.44,25.999999999999996,190.44,2018,2018,roof_storey,sophisticated
12623,822.0,10.96,75.0,2018,2018,apartment,sophisticated
10557,1075.0,20.0,53.75,2019,2019,apartment,sophisticated
13127,747.63,9.930003984592906,75.29,2019,1997,apartment,normal
12205,1230.24,15.977142857142857,77.0,2019,1994,roof_storey,sophisticated
13051,396.48,5.659957173447538,70.05,2019,1986,apartment,normal
12487,1062.83,11.499999999999998,92.42,2019,1952,roof_storey,sophisticated
10585,1490.0,14.944834503510531,99.7,2018,1917,roof_storey,sophisticated
10437,1130.0,17.384615384615383,65.0,2019,1900,apartment,normal
10713,1460.0,15.991237677984666,91.3,2019,1936,roof_storey,sophisticated
12043,1775.0,15.004226542688082,118.3,2019,2019,apartment,sophisticated
12689,950.0,10.0,95.0,2019,2019,apartment,normal
14059,830.0,12.575757575757576,66.0,2019,1905,apartment,normal
12205,1091.91,12.75,85.64,2019,2014,roof_storey,sophisticated
12439,1529.0,9.993464052287582,153.0,2019,1900,apartment,luxury
14195,1044.83,16.860254962078425,61.97,2019,2019,apartment,luxury
10963,1044.0,18.09358752166378,57.7,2018,2018,terraced_flat,luxury
10439,900.0,15.450643776824034,58.25,2019,1900,apartment,sophisticated
10178,1690.0,14.807675457811268,114.13,2018,2013,apartment,sophisticated
12489,621.35,20.711666666666666,30.0,2019,2017,apartment,sophisticated
14055,384.28,7.399961486616599,51.93,2019,1982,apartment,normal
10559,1480.0,24.262295081967213,61.0,2019,1886,loft,luxury
10589,740.0,11.746031746031745,63.0,2019,1985,raised_ground_floor,sophisticated
13088,823.0,11.492808267001816,71.61,2019,1910,apartment,normal
10997,1350.0,16.875,80.0,2018,1911,raised_ground_floor,sophisticated
13359,739.0,11.196969696969697,66.0,2019,1900,apartment,normal
14055,1000.0,12.820512820512821,78.0,2018,1958,loft,luxury
13086,534.0,9.535714285714286,56.0,2019,1900,apartment,normal
13629,607.0,11.759008136381247,51.62,2019,1930,apartment,sophisticated
12527,1510.52,13.50004468674591,111.89,2019,2019,penthouse,sophisticated
14050,711.0,12.05084745762712,59.0,2018,1960,apartment,normal
10711,857.85,15.000000000000002,57.19,2019,2016,apartment,sophisticated
10961,1205.0,14.641555285540706,82.3,2019,1962,apartment,sophisticated
13407,570.0,10.0,57.0,2019,1960,apartment,normal
10713,1430.15,12.500218512367802,114.41,2019,1900,apartment,sophisticated
10781,1594.47,19.210481927710845,83.0,2019,2019,roof_storey,sophisticated
14059,920.0,14.003044140030442,65.7,2019,1902,half_basement,sophisticated
10709,899.0,16.962264150943398,53.0,2019,1958,apartment,sophisticated
13127,699.0,9.465132024373732,73.85,2019,1931,ground_floor,normal
10439,1035.3,17.0,60.9,2019,2018,apartment,sophisticated
12489,573.39,9.0,63.71,2019,1995,apartment,normal
13055,644.0,15.707317073170731,41.0,2019,1997,apartment,normal
10365,579.0,14.121951219512194,41.0,2019,1895,apartment,luxury
13593,273.0,7.0,39.0,2019,1977,apartment,normal
14055,757.03,9.469977483112334,79.94,2018,1968,apartment,normal
12051,1043.2,16.0,65.2,2019,2018,apartment,sophisticated
12555,801.36,12.0,66.78,2019,1890,apartment,normal
10115,2201.6,16.500037472832194,133.43,2018,2018,ground_floor,luxury
13585,710.0,11.639344262295081,61.0,2019,1920,apartment,luxury
14163,1138.0,12.236559139784946,93.0,2019,1996,apartment,sophisticated
10707,2850.0,28.5,100.0,2019,2019,apartment,sophisticated
14167,1020.0,10.515463917525773,97.0,2019,1993,maisonette,sophisticated
12045,699.0,10.590909090909092,66.0,2019,1903,apartment,sophisticated
10245,1062.5,16.865079365079364,63.0,2019,2014,apartment,luxury
14055,2106.0,10.884283425500024,193.49,2019,1968,apartment,sophisticated
13585,657.51,9.299999999999999,70.7,2019,1918,apartment,normal
10315,504.4,10.090018003600719,49.99,2019,1995,apartment,normal
13055,644.1,11.3,57.0,2019,2019,apartment,normal
13593,579.0,6.655172413793103,87.0,2019,1971,apartment,normal
10409,604.5,15.5,39.0,2018,1913,apartment,normal
10115,1554.65,17.0,91.45,2019,1914,apartment,luxury
13189,770.0,10.0,77.0,2018,1900,apartment,normal
13403,920.0,10.0,92.0,2018,1930,apartment,normal
10115,2142.11,17.25004026413271,124.18,2019,2018,roof_storey,sophisticated
13156,1024.7,10.0,102.47,2018,1900,roof_storey,sophisticated
12055,691.01,11.599966426053383,59.57,2019,1912,ground_floor,sophisticated
12103,778.0,26.920415224913498,28.9,2019,2019,apartment,sophisticated
12629,398.05,9.5,41.9,2018,1990,apartment,sophisticated
10318,1900.0,10.857142857142858,175.0,2018,2014,terraced_flat,sophisticated
12489,695.0,10.072463768115941,69.0,2019,1900,apartment,normal
10823,1117.9,14.000000000000002,79.85,2018,1900,apartment,sophisticated
10245,1389.45,15.000000000000002,92.63,2018,1900,ground_floor,normal
13465,577.81,10.902075471698112,53.0,2019,1935,apartment,normal
12487,550.0,11.149401986620719,49.33,2018,1950,apartment,normal
13407,529.0,9.618181818181819,55.0,2019,1969,apartment,normal
10405,1675.04,13.855902059723716,120.89,2018,2015,apartment,sophisticated
10245,549.0,15.04109589041096,36.5,2019,1912,apartment,normal
10719,5668.04,28.05960396039604,202.0,2019,1906,apartment,luxury
10961,1040.0,13.0,80.0,2018,1962,apartment,sophisticated
12163,1143.0,13.095783684692941,87.28,2019,1975,apartment,sophisticated
14050,3500.0,17.5,200.0,2019,1982,maisonette,luxury
10437,970.0,12.636789994788952,76.76,2019,1920,ground_floor,sophisticated
13086,1905.0,15.0,127.0,2019,2019,penthouse,luxury
10623,1300.0,10.077519379844961,129.0,2018,1897,apartment,simple
12167,1703.52,16.0,106.47,2019,1918,raised_ground_floor,sophisticated
12309,1995.0,7.614503816793893,262.0,2018,1910,apartment,sophisticated
10777,400.0,8.333333333333334,48.0,2019,1907,apartment,sophisticated
10115,1050.0,16.666666666666668,63.0,2018,2014,other,sophisticated
12489,621.35,21.500000000000004,28.9,2019,2017,apartment,sophisticated
10115,1652.44,16.470048838831854,100.33,2019,2010,penthouse,sophisticated
13589,570.0,8.26086956521739,69.0,2018,1969,ground_floor,normal
12103,691.0,11.697985441002201,59.07,2018,1910,apartment,normal
13357,1599.0,11.027586206896551,145.0,2019,1900,roof_storey,normal
13469,599.0,6.5137016093953894,91.96,2018,1967,ground_floor,normal
13086,605.0,8.53675744320587,70.87,2019,1996,apartment,normal
10115,1875.0,25.0,75.0,2019,2019,apartment,luxury
13439,556.06,7.15005786292915,77.77,2018,1983,other,normal
14193,1591.45,17.48846153846154,91.0,2019,2019,apartment,sophisticated
12459,1608.0,11.861906167010918,135.56,2019,1890,apartment,sophisticated
13469,579.0,6.579545454545454,88.0,2018,1967,apartment,normal
12349,799.0,9.864197530864198,81.0,2019,1978,apartment,normal
10115,1230.94,16.25003300330033,75.75,2018,2018,ground_floor,sophisticated
12309,621.33,9.189912734802546,67.61,2019,1974,apartment,normal
10405,2492.37,16.999999999999996,146.61,2018,1914,apartment,sophisticated
13587,1350.0,13.170731707317072,102.5,2018,2017,apartment,sophisticated
10319,396.0,9.6,41.25,2019,2018,apartment,normal
10245,1261.5,15.000000000000002,84.1,2018,1900,apartment,luxury
10713,750.0,15.0,50.0,2018,1911,apartment,sophisticated
10117,2047.49,15.4690994258084,132.36,2019,2016,apartment,sophisticated
13353,415.0,19.465290806754222,21.32,2019,2019,apartment,sophisticated
14195,1501.0,10.269567597153804,146.16,2019,1961,apartment,normal
14057,1692.9,20.900000000000002,81.0,2018,1900,roof_storey,luxury
13353,1000.0,12.938284383490748,77.29,2019,1909,apartment,sophisticated
10405,1890.0,19.74921630094044,95.7,2019,2015,apartment,luxury
13597,450.0,7.228915662650603,62.25,2019,1862,apartment,normal
10587,1797.32,14.0,128.38,2018,2013,apartment,sophisticated
10117,4400.0,35.77235772357724,123.0,2019,2018,apartment,luxury
10587,1100.0,17.1875,64.0,2019,1903,ground_floor,sophisticated
12051,1347.3,18.0,74.85,2019,2019,apartment,sophisticated
10245,1908.48,16.0,119.28,2019,1900,roof_storey,sophisticated
12043,1393.5,12.5,111.48,2019,1900,apartment,normal
12683,899.0,12.991329479768785,69.2,2019,2019,apartment,sophisticated
14059,1450.0,17.253688719657305,84.04,2019,2019,apartment,sophisticated
10827,1940.0,11.479289940828401,169.0,2019,2018,roof_storey,sophisticated
10557,1335.69,19.74996303415644,67.63,2019,2019,ground_floor,sophisticated
10115,1136.0,14.379746835443038,79.0,2018,2008,ground_floor,sophisticated
10589,1420.0,12.033898305084746,118.0,2019,1918,apartment,sophisticated
12157,759.0,11.859375,64.0,2019,1962,apartment,normal
10777,1905.0,11.000115486776764,173.18,2019,1887,raised_ground_floor,sophisticated
10963,3000.0,12.558606831882116,238.88,2019,2002,apartment,sophisticated
10245,916.0,13.99755501222494,65.44,2018,2015,apartment,sophisticated
10247,1715.0,13.997714658831212,122.52,2018,1900,apartment,normal
12277,781.0,13.953903877077005,55.97,2018,2018,apartment,sophisticated
14193,3230.0,17.0,190.0,2019,1910,maisonette,sophisticated
13055,665.31,6.699999999999999,99.3,2019,1915,apartment,normal
10315,1132.0,25.54728052358384,44.31,2019,2019,apartment,sophisticated
12683,733.32,14.0,52.38,2019,2019,apartment,sophisticated
13351,800.0,16.3265306122449,49.0,2018,1910,apartment,sophisticated
13469,549.0,7.2293916249670795,75.94,2018,1968,ground_floor,normal
10823,1360.69,17.199974718746052,79.11,2019,2019,apartment,sophisticated
10553,882.0,10.0,88.2,2019,1893,apartment,normal
13469,619.0,6.515789473684211,95.0,2019,1967,apartment,normal
14165,870.0,9.56043956043956,91.0,2018,1974,raised_ground_floor,normal
13469,549.0,7.223684210526316,76.0,2018,1968,raised_ground_floor,normal
10623,4480.0,16.90566037735849,265.0,2018,1902,apartment,sophisticated
10245,1690.0,13.0,130.0,2018,2015,roof_storey,luxury
12623,1090.0,12.02426916712631,90.65,2019,2020,apartment,sophisticated
10963,1214.67,14.50005968723887,83.77,2018,1991,apartment,sophisticated
12489,660.0,20.0,33.0,2018,2018,apartment,sophisticated
10557,1531.17,18.65006090133983,82.1,2019,2019,apartment,sophisticated
14165,470.38,14.5,32.44,2019,1910,apartment,normal
14167,721.02,9.612318357552326,75.01,2019,1900,apartment,normal
10785,1200.0,18.46153846153846,65.0,2018,1969,apartment,normal
12103,2088.0,15.997548268464602,130.52,2018,1913,apartment,sophisticated
12207,599.0,15.311860940695297,39.12,2019,1968,apartment,sophisticated
10317,949.0,11.837345640513908,80.17,2018,1900,apartment,sophisticated
